type,category,question,options,answer,difficulty,explanation
va,error_spotting,"The company / has been facing / a lot of problems in the market, which is quite challenging and requires a lot of effort.","[""The company"", ""has been facing"", ""a lot of problems in the market, which is quite challenging and requires a lot of effort"", ""No Error""]",C,hard,A singular subject 'company' requires a singular verb 'has been facing'.
va,error_spotting,"The manager / is calling / the employee to the meeting room, who is very experienced and has a lot of experience.","[""The manager"", ""is calling"", ""the employee to the meeting room, who is very experienced and has a lot of experience"", ""No Error""]",C,hard,A singular subject 'manager' requires a singular verb 'is calling' and a singular object 'the employee'.
va,error_spotting,Identify the part that contains a grammatical error: 'The new employee / are / being trained on the company's software.',"[""The new employee"", ""are"", ""being trained on the company's software"", ""No Error""]",B,hard,The subject 'new employee' is a singular noun and should take a singular verb 'is' in this context.
va,error_spotting,"Identify the part that contains a grammatical error: 'By the time I / finish / my homework, it will be midnight.'","[""By the time I"", ""finish"", ""my homework, it will be midnight"", ""No Error""]",C,hard,The phrase 'by the time I' should be followed by a comma to separate it from the rest of the sentence.
va,error_spotting,Identify the part that contains a grammatical error: 'The manager / has / given us a list of all the tasks.',"[""The manager"", ""has"", ""given us a list of all the tasks"", ""No Error""]",B,hard,The subject 'manager' is a singular noun and should take a singular verb 'has' in this context.
va,error_spotting,Identify the part that contains a grammatical error: 'The teacher / asked the students / if they had any questions.',"[""The teacher"", ""asked the students"", ""if they had any questions"", ""No Error""]",C,hard,The phrase 'if they had any questions' is a dependent clause and should not be separated from the rest of the sentence by a comma.
va,error_spotting,Identify the part that contains a grammatical error: 'The company / are / going to launch a new product next month.',"[""The company"", ""are"", ""going to launch a new product next month"", ""No Error""]",B,hard,The subject 'company' is a singular noun and should take a singular verb 'is' in this context.
va,error_spotting,Identify the part that contains a grammatical error: 'The team / has / been working on this project for months.',"[""The team"", ""has"", ""been working on this project for months"", ""No Error""]",B,hard,The subject 'team' is a collective noun and should take a singular verb 'has' in this context.
va,error_spotting,Identify the part that contains a grammatical error: 'The new policy / will / effect the entire company.',"[""The new policy"", ""will"", ""effect the entire company"", ""No Error""]",C,hard,The verb 'effect' should be replaced with 'affect' in this context.
va,error_spotting,Identify the part that contains a grammatical error: 'The manager / has / given us a list of all the tasks that we need to complete.',"[""The manager"", ""has"", ""given us a list of all the tasks that we need to complete"", ""No Error""]",B,hard,The subject 'manager' is a singular noun and should take a singular verb 'has' in this context.
va,error_spotting,"Identify the part that contains a grammatical error: 'The company / is / going to launch a new product next month, and it will be a huge success.'","[""The company"", ""is"", ""going to launch a new product next month, and it will be a huge success"", ""No Error""]",B,hard,The phrase 'and it will be a huge success' is a dependent clause and should not be separated from the rest of the sentence by a comma.
va,error_spotting,Identify the part that contains a grammatical error: 'The new employee / has / been working with us for several months.',"[""The new employee"", ""has"", ""been working with us for several months"", ""No Error""]",B,hard,The subject 'new employee' is a singular noun and should take a singular verb 'has' in this context.
va,error_spotting,"Identify the part that contains a grammatical error: 'The company / are / going to launch a new product next month, and it will be a huge success.'","[""The company"", ""are"", ""going to launch a new product next month, and it will be a huge success"", ""No Error""]",B,hard,The subject 'company' is a singular noun and should take a singular verb 'is' in this context.
va,error_spotting,"Identify the part that contains a grammatical error: 'The team / has / been working on this project for months, and it will be completed soon.'","[""The team"", ""has"", ""been working on this project for months, and it will be completed soon"", ""No Error""]",B,hard,The subject 'team' is a collective noun and should take a singular verb 'has' in this context.
va,error_spotting,"Identify the part that contains a grammatical error: 'The new policy / will / effect the entire company, and it will be a huge success.'","[""The new policy"", ""will"", ""effect the entire company, and it will be a huge success"", ""No Error""]",B,hard,The verb 'effect' should be replaced with 'affect' in this context.
va,error_spotting,"Identify the part that contains a grammatical error: 'The manager / has / given us a list of all the tasks that we need to complete, and it will be a huge success.'","[""The manager"", ""has"", ""given us a list of all the tasks that we need to complete, and it will be a huge success"", ""No Error""]",B,hard,The subject 'manager' is a singular noun and should take a singular verb 'has' in this context.
va,error_spotting,"Identify the part that contains a grammatical error: 'The company / is / going to launch a new product next month, and it will be a huge success, and the employees will be happy.'","[""The company"", ""is"", ""going to launch a new product next month, and it will be a huge success, and the employees will be happy"", ""No Error""]",B,hard,The phrase 'and the employees will be happy' is a dependent clause and should not be separated from the rest of the sentence by a comma.
va,error_spotting,The manager / has to / make a decision quickly.,"[""The manager"", ""has to"", ""make a decision quickly"", ""No Error""]",A,hard,The word 'manager' is a singular noun and should be paired with a singular verb 'has' in this context.
va,error_spotting,The teacher / asked the students / to write their name in capitals.,"[""The teacher"", ""asked the students"", ""to write their name in capitals"", ""No Error""]",C,hard,The phrase 'to write their name in capitals' is a infinitive phrase and should be introduced by 'to'.
va,error_spotting,Neither / the manager nor / the employee was responsible.,"[""Neither the manager nor"", ""the manager nor"", ""the employee was responsible"", ""No Error""]",B,hard,"In the phrase 'neither...nor', the second item should be connected with 'or' instead of 'nor'."
va,error_spotting,"By the time / I had finished / my homework, it was midnight.","[""By the time I had finished"", ""had finished"", ""my homework, it was midnight"", ""No Error""]",B,hard,The verb 'had finished' is in the past perfect tense and should be paired with 'when' instead of 'by the time'.
va,error_spotting,One / of the most important / things in life is happiness.,"[""One of the most important"", ""of the most important"", ""things in life is happiness"", ""No Error""]",B,hard,The word 'one' is a singular determiner and should be paired with 'of' instead of 'of the most important'.
va,error_spotting,The new policy / will be implemented / by the end of the month.,"[""The new policy"", ""will be implemented"", ""by the end of the month"", ""No Error""]",C,hard,The phrase 'by the end of the month' is a prepositional phrase and should be placed before the verb 'will be implemented'.
va,error_spotting,The teacher / asked the students / to write their names in capitals.,"[""The teacher"", ""asked the students"", ""to write their names in capitals"", ""No Error""]",C,hard,The phrase 'to write their names in capitals' is a infinitive phrase and should be in the plural form 'names'.
va,error_spotting,It is / necessary to / have a good understanding of the subject.,"[""It is necessary"", ""to"", ""have a good understanding of the subject"", ""No Error""]",B,hard,The verb 'is' should be in the subjunctive mood 'were' in this context.
va,error_spotting,The new employee / doesn't know / what to do.,"[""The new employee"", ""doesn't know"", ""what to do"", ""No Error""]",B,hard,The verb 'doesn't know' should be in the subjunctive mood 'were to know' in this context.
va,error_spotting,"The students / are studying / for their exams, although / they are not / very confident.","[""The students are studying"", ""for their exams"", ""although they are not very confident"", ""No Error""]",D,hard,The sentence is grammatically correct.
va,error_spotting,The manager / has been / trying to resolve / the issue for weeks.,"[""The manager has been trying to resolve"", ""has been trying to resolve"", ""the issue for weeks"", ""No Error""]",B,hard,The verb 'has been trying to resolve' is in the present perfect tense and should be in the past perfect tense 'had been trying to resolve' in this context.
va,error_spotting,The new policy / will be implemented / by the end of / the month.,"[""The new policy will be implemented"", ""by the end of"", ""the month"", ""No Error""]",B,hard,The phrase 'by the end of' is a prepositional phrase and should be placed before the verb 'will be implemented'.
va,error_spotting,The teacher / asked the students / to write / their names in capitals.,"[""The teacher asked the students"", ""to write"", ""their names in capitals"", ""No Error""]",C,hard,The phrase 'their names in capitals' is a prepositional phrase and should be in the plural form 'names'.
va,error_spotting,The new employee / doesn't know / what / to do.,"[""The new employee doesn't know"", ""what"", ""to do"", ""No Error""]",B,hard,The phrase 'what to do' is a prepositional phrase and should be in the singular form 'what'.
va,error_spotting,It is / necessary to / have / a good understanding of the subject.,"[""It is necessary to have"", ""have"", ""a good understanding of the subject"", ""No Error""]",B,hard,The verb 'have' should be in the subjunctive mood 'were to have' in this context.
va,error_spotting,The manager / has been / trying to resolve / the issue for / weeks.,"[""The manager has been trying to resolve"", ""the issue for"", ""weeks"", ""No Error""]",B,hard,The phrase 'the issue for' is a prepositional phrase and should be placed before the verb 'has been trying to resolve'.
va,error_spotting,"The new employee / doesn't know / what / to do, although / he is / very confident.","[""The new employee doesn't know"", ""what"", ""to do, although he is very confident"", ""No Error""]",C,hard,The phrase 'although he is very confident' is a non-essential clause and should be set off by a comma.
