type,category,question,options,answer,difficulty,explanation
va,error_correction,"The company's new policy is to hire more staff, and it will help the business grow.","[""A. The company's new policy is to hire more staff, and it will help the business grow."", ""B. The company's new policy is to hire more staff, which will help the business grow."", ""C. The company's new policy is to hire more staff, that will help the business grow."", ""D. The company's new policy is to hire more staff, this will help the business grow.""]",B,medium,"In this sentence, 'which will help the business grow' is a non-essential clause, so it should be introduced with a relative pronoun and a preposition."
va,error_correction,"Identify the part with the error in the sentence: 'The new employee, along with John and I, will be attending the meeting.'","[""A. The new employee, along with John and I, will be attending the meeting."", ""B. The new employee, along with John and me, will be attending the meeting."", ""C. The new employee, John and I, will be attending the meeting."", ""D. The new employee, along with John and me is going to the meeting.""]",B,medium,"After the preposition 'along with', the objective case pronoun 'me' should be used instead of the nominative case 'I'."
va,error_correction,Identify the part with the error in the sentence: 'The manager told me that the employee was either happy or unhappy with the new policy.',"[""A. The manager told me that the employee was either happy or unhappy with the new policy."", ""B. The manager told me that the employee was either happy or he was unhappy with the new policy."", ""C. The manager told me that the employee was either happy or she was unhappy with the new policy."", ""D. The manager told me that the employee was either happy or unhappy with the new policy.""]",D,medium,The phrase 'either...or' requires a singular verb to agree with the singular subject 'employee'.
va,error_correction,"Choose the grammatically correct version of the sentence: 'If I were you, I would not attend the party.'","[""A. If I were you, I would not attend the party."", ""B. If I was you, I would not attend the party."", ""C. If I am you, I would not attend the party."", ""D. If I have been you, I would not attend the party.""]",A,medium,The subjunctive mood is used in the sentence to express doubt or uncertainty about the possibility of being someone else.
va,error_correction,Identify the part with the error in the sentence: 'The company will provide the necessary training and education for all new employees.',"[""A. The company will provide the necessary training and education for all new employees."", ""B. The company will provide the necessary training and the education for all new employees."", ""C. The company will provide the necessary training, and education for all new employees."", ""D. The company will provide the necessary training, and the education for all new employees.""]",C,medium,"A comma is used to separate the items in a list, and the conjunction 'and' is not necessary in this case."
va,error_correction,"Choose the grammatically correct version of the sentence: 'The new policy has been implemented by the management team, which consists of John, Mary, and I.'","[""A. The new policy has been implemented by the management team, which consists of John, Mary, and I."", ""B. The new policy has been implemented by the management team, which consists of John, Mary, and me."", ""C. The new policy has been implemented by the management team, which consists of John, Mary, and myself."", ""D. The new policy has been implemented by the management team, which consists of John, Mary, and I am a part of the team.""]",B,medium,The objective case pronoun 'me' is used after the preposition 'consists of'.
va,error_correction,"Identify the part with the error in the sentence: 'The manager gave the employee a lot of instructions, but he did not listen to any of them.'","[""A. The manager gave the employee a lot of instructions, but he did not listen to any of them."", ""B. The manager gave the employee a lot of instructions, but he did not listen to all of them."", ""C. The manager gave the employee a lot of instructions, but he did not listen to any of the instructions."", ""D. The manager gave the employee a lot of instructions, but he did not listen to them.""]",C,medium,"The phrase 'any of them' refers to the instructions, and the preposition 'of' should be included to make the phrase clear."
va,error_correction,"Choose the grammatically correct version of the sentence: 'The employee was asked to attend the meeting, but he was unable to attend.'","[""A. The employee was asked to attend the meeting, but he was unable to attend."", ""B. The employee was asked to attend the meeting, but he was unable to go."", ""C. The employee was asked to attend the meeting, but he was unable to come."", ""D. The employee was asked to attend the meeting, but he was unable to attend it.""]",A,medium,The phrase 'unable to attend' is a compound adjective phrase modifying the verb 'was asked'.
va,error_correction,Identify the part with the error in the sentence: 'The new policy affects the employees in a positive way.',"[""A. The new policy affects the employees in a positive way."", ""B. The new policy affect the employees in a positive way."", ""C. The new policy affects the employees positively."", ""D. The new policy has affected the employees in a positive way.""]",C,medium,The verb 'affect' is used in the passive voice to describe the impact of the policy on the employees.
va,error_correction,"Choose the grammatically correct version of the sentence: 'The employee was not happy with the new policy, nor was I.'","[""A. The employee was not happy with the new policy, nor was I."", ""B. The employee was not happy with the new policy, and I was not happy too."", ""C. The employee was not happy with the new policy, nor I was."", ""D. The employee was not happy with the new policy, but I was happy.""]",A,medium,The phrase 'neither...nor' requires a singular verb to agree with the singular subject 'employee'.
va,error_correction,"Identify the part with the error in the sentence: 'The employee has been working for the company for five years, which is a great achievement.'","[""A. The employee has been working for the company for five years, which is a great achievement."", ""B. The employee has been working for the company for five years, which is a great accomplishment."", ""C. The employee has been working for the company for five years, and that is a great achievement."", ""D. The employee has been working for the company for five years, and that is a great accomplishment.""]",B,medium,The word 'accomplishment' is a more formal and suitable choice to describe the employee's achievement.
va,error_correction,"Choose the grammatically correct version of the sentence: 'The employee's performance has been outstanding, and the manager is very impressed.'","[""A. The employee's performance has been outstanding, and the manager is very impressed."", ""B. The employee performance has been outstanding, and the manager is very impressed."", ""C. The employee's performance has been outstanding, the manager is very impressed."", ""D. The employee's performance has been outstanding, and the manager is impressed as well.""]",A,medium,"The possessive adjective 'employee's' is used to describe the performance, and the conjunction 'and' is used to link the two clauses."
va,error_correction,Which of the following is the most suitable replacement for the underlined word?,"[""A. sight"", ""B. sight's"", ""C. sights"", ""D. the sight""]",A,medium,The word 'sight' should be in its singular form since it is used as a single noun.
va,error_correction,"Choose the grammatically correct version of the sentence: 'If I had known, I would have attended the meeting.'","[""A. I had known, I would have attended the meeting."", ""B. If I had known, I would have attended the meeting."", ""C. If I had know, I would have attended the meeting."", ""D. If I knew, I would have attended the meeting.""]",B,medium,"The sentence should be in the conditional tense, and 'had known' is correct."
va,error_correction,Which sentence is grammatically correct?,"[""A. None of the above options include a correct sentence."", ""B. The manager asked the employees to submit their reports by the end of the week."", ""C. The manager asked the employees to submits their reports by the end of the week."", ""D. The manager asked the employees to submitted their reports by the end of the week.""]",B,medium,The verb 'submit' should be in its base form since it is used in the imperative mood.
va,error_correction,Choose the grammatically correct version of the sentence: 'Neither John nor his brother are going to the party.',"[""A. Neither John nor his brother are going to the party."", ""B. Neither John nor his brother go to the party."", ""C. Neither John nor his brother goes to the party."", ""D. Neither John nor his brother is going to the party.""]",D,medium,"The subject 'neither John nor his brother' is a collective noun, so the verb should be in the singular form 'is'."
va,error_correction,Which sentence is grammatically correct?,"[""A. The new employee was very nervous on her first day at work."", ""B. The new employee was very nervous on her first day at work's."", ""C. The new employee was very nervous on her first day at works."", ""D. The new employee was very nervous on her first day at work.""]",D,medium,The phrase 'first day at work' should be a single unit and not possessive.
va,error_correction,Choose the grammatically correct version of the sentence: 'The new policy will affect the employees.',"[""A. The new policy will effect the employees."", ""B. The new policy will effect on the employees."", ""C. The new policy will affect the employees."", ""D. The new policy will have effect on the employees.""]",C,medium,"The word 'affect' is used in its sense of influencing something, while 'effect' would be the result of that influence."
va,error_correction,Which sentence is grammatically correct?,"[""A. The company will hire more staff if they are needed."", ""B. The company will hire more staff if it is needed."", ""C. The company will hire more staff if they need."", ""D. The company will hire more staff if needed.""]",D,medium,"The adverb 'needed' is used to describe the situation, and it should be in its adverbial form without a subject."
va,error_correction,"Choose the grammatically correct version of the sentence: 'The manager of the company, along with her team, will attend the conference.'","[""A. The manager of the company and her team will attend the conference."", ""B. The manager of the company, along with her team, will attend the conference."", ""C. The manager of the company and her team will be attending the conference."", ""D. The manager of the company and her team will be attending the conference.""]",C,medium,"The phrase 'along with her team' is a prepositional phrase, and it should be followed by a verb in the passive voice."
va,error_correction,Which sentence is grammatically correct?,"[""A. The students were amazed by the beauty of the ancient city."", ""B. The students was amazed by the beauty of the ancient city."", ""C. The students were amazed at the beauty of the ancient city."", ""D. The students was amazed at the beauty of the ancient city.""]",A,medium,The verb 'amazed' should be in its plural form since the subject is 'students'.
va,error_correction,"Choose the grammatically correct version of the sentence: 'The manager asked the employees to submit their reports by the end of the week, if it is possible.'","[""A. The manager asked the employees to submit their reports by the end of the week, if it is possible."", ""B. The manager asked the employees to submit their reports by the end of the week if it is possible."", ""C. The manager asked the employees to submit their reports by the end of the week if possible."", ""D. The manager asked the employees to submit their reports by the end of the week if it's possible.""]",C,medium,"The adverb 'possible' should be in its adverbial form without a subject, and the phrase 'if possible' is used to express a condition."
va,error_correction,Which sentence is grammatically correct?,"[""A. The new employee was very nervous on her first day at work."", ""B. The new employee was very nervous on her first days at work."", ""C. The new employee was very nervous on her first day at works."", ""D. The new employee was very nervous on her first day at work.""]",D,medium,The phrase 'first day at work' should be a single unit and not possessive.
va,error_correction,Choose the grammatically correct version of the sentence: 'The new policy will have an effect on the employees.',"[""A. The new policy will effect the employees."", ""B. The new policy will effect on the employees."", ""C. The new policy will have effect on the employees."", ""D. The new policy will have an effect on the employees.""]",D,medium,"The word 'affect' is used in its sense of influencing something, while 'effect' would be the result of that influence."
va,error_correction,Which sentence is grammatically correct?,"[""A. The company will hire more staff if they are needed."", ""B. The company will hire more staff if it is needed."", ""C. The company will hire more staff if they need."", ""D. The company will hire more staff if needed.""]",D,medium,"The adverb 'needed' is used to describe the situation, and it should be in its adverbial form without a subject."
va,error_correction,The new policy has been put in effect since yesterday.,"[""A. in effect"", ""B. in affects"", ""C. in effecting"", ""D. in effected""]",A,hard,"The correct phrase to use here is 'in effect', meaning currently in force."
va,error_correction,"The team, including John, went to the meeting.","[""A. The team including John went to the meeting."", ""B. The team, including John, went to the meeting."", ""C. The team, John was included to the meeting."", ""D. Including John, the team went to the meeting.""]",B,hard,"The phrase 'including John' is a nonessential appositive, and therefore should be set off with commas."
va,error_correction,"By the time I arrived, they had already eaten their dinner.","[""A. By the time I arrived, they had eaten their dinner."", ""B. By the time I arrived, they had already eaten its dinner."", ""C. By the time I arrived, they had eaten its dinner."", ""D. By the time I had arrived, they had eaten their dinner.""]",A,hard,"The subject of the sentence is a plural pronoun 'they', so the verb 'eaten' should be in the plural form 'had eaten'."
va,error_correction,"The students, although tired, continued to study.","[""A. The students, although tired, continued studying."", ""B. The students, although tired, continued to study."", ""C. Although tired, the students continued to study."", ""D. Although tired, the students continued studying.""]",B,hard,"The verb in the main clause should agree with the subject in number, so the correct form is 'continued to study'."
va,error_correction,"By the end of the year, the company will have been in business for twenty years.","[""A. will have been in business for twenty years"", ""B. will be in business for twenty years"", ""C. will be in business since twenty years"", ""D. will have been in business since twenty years""]",A,hard,"The correct use of the subjunctive mood is in the phrase 'by the end of the year', indicating a point in the future, so the correct form is 'will have been'."
va,error_correction,The manager asked that the employees work overtime.,"[""A. The manager asked the employees to work overtime."", ""B. The manager asked the employees that they work overtime."", ""C. The manager asked the employees, that they work overtime."", ""D. The manager asked that the employees, work overtime.""]",A,hard,"The correct use of the subjunctive mood is in the phrase 'asked that', indicating a request or suggestion, so the correct form is 'to work'."
va,error_correction,It is necessary that the students pass the exam.,"[""A. It is necessary to pass the exam."", ""B. It is necessary that the students passes the exam."", ""C. It is necessary that students passes the exam."", ""D. It is necessary for the students to pass the exam.""]",A,hard,"The correct use of the subjunctive mood is in the phrase 'it is necessary', indicating a necessity or requirement, so the correct form is 'to pass'."
va,error_correction,The report indicated that the profits would be higher than expected.,"[""A. The report indicated that the profits would be higher than it was expected."", ""B. The report indicated that the profits would be higher than expected."", ""C. The report indicated that the profits would be higher than it expects."", ""D. The report indicated that the profits would be higher than expecting.""]",B,hard,"The correct use of the subjunctive mood is in the phrase 'than expected', indicating a comparison, so the correct form is 'expected'."
va,error_correction,The new employee was asked to submit his resume.,"[""A. The new employee was asked to submit his or her resume."", ""B. The new employee was asked to submit her resume."", ""C. The new employee was asked to submit his resume."", ""D. The new employee was asked to submit her or his resume.""]",A,hard,The correct use of the pronoun 'his or her' is to avoid sexism and ensure clarity.
va,error_correction,The manager suggested that the employees work overtime.,"[""A. The manager suggested the employees to work overtime."", ""B. The manager suggested that the employees work overtime."", ""C. The manager suggested the employees working overtime."", ""D. The manager suggested that employees work overtime.""]",B,hard,"The correct use of the subjunctive mood is in the phrase 'suggested that', indicating a request or suggestion, so the correct form is 'work'."
va,error_correction,The students were requested to complete the assignment.,"[""A. The students were requested that they complete the assignment."", ""B. The students were requested to complete the assignment."", ""C. The students were requested that the assignment be completed."", ""D. The students were requested to complete the assignment.""]",B,hard,"The correct use of the subjunctive mood is in the phrase 'requested to complete', indicating a request or suggestion, so the correct form is 'complete'."
va,error_correction,The policy states that the employees are entitled to a 30-minute break.,"[""A. The policy states that the employees are to have a 30-minute break."", ""B. The policy states that the employees are entitled to a 30-minute break."", ""C. The policy states that the employees are to have breaks of 30 minutes."", ""D. The policy states that the employees are entitled to breaks of 30 minutes.""]",B,hard,"The correct use of the verb 'entitled' is to indicate a right or privilege, so the correct form is 'are entitled to'."
va,error_correction,The manager requested that the employees be present at the meeting.,"[""A. The manager requested the employees to be present at the meeting."", ""B. The manager requested that the employees be present at the meeting."", ""C. The manager requested the employees being present at the meeting."", ""D. The manager requested the employees, to be present at the meeting.""]",B,hard,"The correct use of the subjunctive mood is in the phrase 'requested that', indicating a request or suggestion, so the correct form is 'be present'."
va,error_correction,"Identify the grammatically incorrect sentence: 'The new employee, who is highly skilled, is going to a meeting, and his boss is also attending.'","[""A. The new employee, who is highly skilled, is going to a meeting, and his boss, who is also attending."", ""B. The new employee, who is highly skilled, is going to a meeting, and his boss is also attending it."", ""C. The new employee, who is highly skilled, is going to a meeting, and so is his boss."", ""D. The new employee, who is highly skilled, is going to a meeting and his boss is also attending.""]",D,hard,A conjunction is needed to link the two independent clauses.
va,error_correction,"Choose the grammatically correct version of the sentence: 'The report, which was written by John, and that was submitted yesterday, is excellent.'","[""A. The report, which was written by John and that was submitted yesterday, is excellent."", ""B. The report, which was written by John, and that was submitted yesterday, is excellent."", ""C. The report, which was written by John and was submitted yesterday, is excellent."", ""D. The report, which was written by John, is excellent.""]",C,hard,"The relative pronoun 'which' is used to introduce the first clause, and the verb tense is consistent in the second clause."
va,error_correction,"Identify the grammatically incorrect sentence: 'The company, who has been in business for over 20 years, has a reputation for excellence.'","[""A. The company, which has been in business for over 20 years, has a reputation for excellence."", ""B. The company, that has been in business for over 20 years, has a reputation for excellence."", ""C. The company, having been in business for over 20 years, has a reputation for excellence."", ""D. The company, which has been in business for over 20 years, have a reputation for excellence.""]",D,hard,The verb tense is inconsistent in the subject-verb agreement.
va,error_correction,"Choose the grammatically correct version of the sentence: 'If I were you, I would not have accepted the offer.'","[""A. If I was you, I would not have accepted the offer."", ""B. If I were you, I would not accept the offer."", ""C. If I was you, I would not accept the offer."", ""D. If I were you, I would have accepted the offer.""]",B,hard,The subjunctive mood is used to express a hypothetical situation.
va,error_correction,"Identify the grammatically incorrect sentence: 'The new policy, being more stringent, has resulted in a significant decrease in sales.'","[""A. The new policy, which is more stringent, has resulted in a significant decrease in sales."", ""B. The new policy, being more stringent, has resulted in a significant decrease in sales."", ""C. The new policy, more stringent, has resulted in a significant decrease in sales."", ""D. The new policy, which is more stringent, results in a significant decrease in sales.""]",C,hard,"A participle is used to describe the policy, and the verb tense is consistent."
va,error_correction,"Choose the grammatically correct version of the sentence: 'The company, which has a reputation for excellence, and that has been in business for over 20 years, is a leader in its industry.'","[""A. The company, which has a reputation for excellence and that has been in business for over 20 years, is a leader in its industry."", ""B. The company, which has a reputation for excellence and has been in business for over 20 years, is a leader in its industry."", ""C. The company, which has a reputation for excellence, and that has been in business for over 20 years, is a leader in its industry."", ""D. The company, which has a reputation for excellence, has been in business for over 20 years, and is a leader in its industry.""]",B,hard,The relative pronouns and verb tenses are consistent in the two clauses.
va,error_correction,"Identify the grammatically incorrect sentence: 'The new employee, who is highly skilled, and has a lot of experience, is going to a meeting.'","[""A. The new employee, who is highly skilled and has a lot of experience, is going to a meeting."", ""B. The new employee, who is highly skilled, has a lot of experience, and is going to a meeting."", ""C. The new employee, who is highly skilled and has a lot of experience, is going to a meeting."", ""D. The new employee, who is highly skilled, and has a lot of experience, is going to a meeting.""]",D,hard,A conjunction is needed to link the two independent clauses.
va,error_correction,"Choose the grammatically correct version of the sentence: 'The report, which was written by John, and the one submitted yesterday, is excellent.'","[""A. The report, which was written by John, and the one that was submitted yesterday, is excellent."", ""B. The report, which was written by John, and that submitted yesterday, is excellent."", ""C. The report, which was written by John, and the one submitted yesterday, is excellent."", ""D. The report, which was written by John, is excellent.""]",C,hard,The relative pronouns and verb tenses are consistent in the two clauses.
va,error_correction,"Identify the grammatically incorrect sentence: 'The company, which has been in business for over 20 years, has a reputation for excellence and that has been recognized by the industry.'","[""A. The company, which has been in business for over 20 years, has a reputation for excellence, and that has been recognized by the industry."", ""B. The company, which has been in business for over 20 years, has a reputation for excellence, and that has been recognized by the industry."", ""C. The company, which has been in business for over 20 years, has a reputation for excellence, and the industry has recognized it."", ""D. The company, which has been in business for over 20 years, has a reputation for excellence, and that has been recognized by the industry.""]",C,hard,"A participle is used to describe the company's reputation, and the verb tense is consistent."
va,error_correction,"Choose the grammatically correct version of the sentence: 'The new policy, being more stringent, has resulted in a significant decrease in sales, and the company's profits have also suffered.'","[""A. The new policy, being more stringent, has resulted in a significant decrease in sales, and the company's profits have also suffered."", ""B. The new policy, being more stringent, has resulted in a significant decrease in sales and the company's profits have also suffered."", ""C. The new policy, being more stringent, has resulted in a significant decrease in sales, and the company's profits have also been affected."", ""D. The new policy, which is more stringent, has resulted in a significant decrease in sales, and the company's profits have also suffered.""]",A,hard,"A participle is used to describe the policy, and the verb tense is consistent."
va,error_correction,"The company, which is located in Newyork, has been in business for over 20 years.","[""A. The company, which is located in New York, has been in business for over 20 years."", ""B. The company, which is located in newyork, has been in business for over 20 years."", ""C. New York is the company's headquarter."", ""D. The company, which is in new york, has been in business for over 20 years.""]",A,hard,The city name should be capitalized as 'New York'.
va,error_correction,"The manager instructed the team to improve the quality of our product, and have it ready by next week.","[""A. The manager instructed the team to improve the quality of our product and have it ready by next week."", ""B. The manager instructed the team to improve the quality of our product, and have it ready by next week."", ""C. The manager instructed the team to improve the quality of our product, to have it ready by next week."", ""D. The manager instructed the team to improve the quality of our product; and have it ready by next week.""]",A,hard,A comma is not necessary before the coordinating conjunction 'and' when it connects two independent clauses.
va,error_correction,"It is necessary that the new employee, if the company decides to hire one, should have at least five years of experience.","[""A. It is necessary that the new employee, if the company decides to hire one, should have at least five years of experience."", ""B. It is necessary that the new employee, if the company decides to hire one, will have at least five years of experience."", ""C. It is necessary that the new employee, who the company decides to hire, should have at least five years of experience."", ""D. It is necessary that the new employee should have at least five years of experience, if the company decides to hire one.""]",A,hard,"The subjunctive mood is used in the first clause to express a necessary condition, and the second clause is in the present tense to express a potential future action."
va,error_correction,"The new policy, which is more strict than the old one, require all employees to wear uniforms.","[""A. The new policy, which is more strict than the old one, requires all employees to wear uniforms."", ""B. The new policy, which is more strict than the old one, require all employees to wear uniforms."", ""C. The new policy is more strict than the old one, and requires all employees to wear uniforms."", ""D. The new policy is stricter than the old one, and requires all employees to wear uniforms.""]",A,hard,The verb 'requires' should be in the third person singular form 'requires' instead of the second person plural form 'require'.
va,error_correction,The manager suggested that the team to work on the project over the weekend.,"[""A. The manager suggested that the team work on the project over the weekend."", ""B. The manager suggested the team to work on the project over the weekend."", ""C. The manager suggested that the team be working on the project over the weekend."", ""D. The manager suggested the team to be working on the project over the weekend.""]",A,hard,"The phrase 'that the team' is a clause that should be in the subjunctive mood, and the verb 'work' should be in the infinitive form 'work'."
va,error_correction,"The new employee was more qualified than his colleague, who was less experience.","[""A. The new employee was more qualified than his colleague, who was less experienced."", ""B. The new employee was more qualified than his colleague, who had less experience."", ""C. The new employee was more qualified than his colleague, who was less experienced than him."", ""D. The new employee was more qualified than his colleague, who had less experience than him.""]",A,hard,"The verb 'was' in the second clause should be in the past tense to match the past tense 'was' in the first clause, and the adjective 'experienced' should be used instead of 'experience'."
va,error_correction,"The company's profits have been decreasing over the past year, due to the economic downturn, and the high cost of production.","[""A. The company's profits have been decreasing over the past year, due to the economic downturn, and the high cost of production."", ""B. The company's profits have been decreasing over the past year, due to the economic downturn and the high cost of production."", ""C. The company's profits have been decreasing over the past year due to the economic downturn and the high cost of production."", ""D. The company's profits have been decreasing over the past year due to the economic downturn, but also because of the high cost of production.""]",A,hard,A comma is necessary before the coordinating conjunction 'and' when it connects two independent clauses.
va,error_correction,The manager instructed the team to improve the quality of the product and also to reduce the cost.,"[""A. The manager instructed the team to improve the quality of the product and also to reduce the cost."", ""B. The manager instructed the team to improve the quality of the product, and also to reduce the cost."", ""C. The manager instructed the team to improve the quality of the product, as well as to reduce the cost."", ""D. The manager instructed the team to improve the quality of the product and, in addition, to reduce the cost.""]",A,hard,The coordinating conjunction 'and' can be used to connect two nouns or phrases without any additional words.
va,error_correction,"The new policy require all employees to wear uniforms, except for the manager.","[""A. The new policy requires all employees to wear uniforms, except for the manager."", ""B. The new policy requires all employees to wear uniforms, except the manager."", ""C. The new policy requires all employees to wear uniforms except the manager."", ""D. The new policy requires all employees to wear uniforms except for the manager.""]",D,hard,The phrase 'except for the manager' is a prepositional phrase that should be used to introduce a contrast.
va,error_correction,"The company has been facing financial difficulties, which has resulted in a significant loss of revenue.","[""A. The company has been facing financial difficulties, which has resulted in a significant loss of revenue."", ""B. The company has been facing financial difficulties, which results in a significant loss of revenue."", ""C. The company has been facing financial difficulties, which caused a significant loss of revenue."", ""D. The company has been facing financial difficulties, and this has resulted in a significant loss of revenue.""]",A,hard,The relative clause 'which has resulted in' should be used to describe the financial difficulties.
va,error_correction,"Choose the grammatically correct version of the sentence: 'The manager, along with his entire team, are going to the conference.'","[""A. The manager, along with his entire team, are going to the conference."", ""B. The manager, along with his entire team, is going to the conference."", ""C. The manager, along with his entire team, goes to the conference."", ""D. The manager, along with his entire team, go to the conference.""]",B,hard,"The subject 'the manager, along with his entire team' is a singular noun phrase, so the verb 'is' should be used instead of 'are' or 'go'."
va,error_correction,"Choose the grammatically correct version of the sentence: 'The new policy, which was implemented last quarter, have been successful so far.'","[""A. The new policy, which was implemented last quarter, have been successful so far."", ""B. The new policy, which was implemented last quarter, has been successful so far."", ""C. The new policy, which was implemented last quarter, is being successful so far."", ""D. The new policy, which was implemented last quarter, is successful so far.""]",B,hard,"The subject 'the new policy' is a singular noun, so the verb 'has been' should be used instead of 'have been' or 'is being'."
va,error_correction,Choose the grammatically correct version of the sentence: 'It is not until I have been working for five years that I will be eligible for retirement.',"[""A. It is not until I have been working for five years that I will be eligible for retirement."", ""B. It is not until I have worked for five years that I will be eligible for retirement."", ""C. It is not until I will have been working for five years that I will be eligible for retirement."", ""D. It is not until I have been working for five years that I will be eligible for retirement.""]",B,hard,The correct form of the verb 'to have worked' should be used here instead of the present perfect 'have been working'.
va,error_correction,"Choose the grammatically correct version of the sentence: 'The new employee, who has not yet received her first paycheck, aren't here to attend the meeting.'","[""A. The new employee, who has not yet received her first paycheck, aren't here to attend the meeting."", ""B. The new employee, who has not yet received her first paycheck, isn't here to attend the meeting."", ""C. The new employee, who has not yet received her first paycheck, is not here to attend the meeting."", ""D. The new employee, who has not yet received her first paycheck, aren't here to attend the meeting.""]",B,hard,"The subject 'the new employee' is a singular noun, so the verb 'isn't' should be used instead of 'aren't'."
va,error_correction,"Choose the grammatically correct version of the sentence: 'Between you and I, we have decided to postpone the meeting.'","[""A. Between you and I, we have decided to postpone the meeting."", ""B. Between you and me, we have decided to postpone the meeting."", ""C. Between you and I, the decision to postpone the meeting was made."", ""D. Between you and me, the decision to postpone the meeting was made.""]",B,hard,"After the preposition 'between', the objective case pronoun 'me' should be used instead of the nominative case 'I'."
va,error_correction,"Choose the grammatically correct version of the sentence: 'If I were you, I would not have bought that stock.'","[""A. If I were you, I would not have bought that stock."", ""B. If I was you, I would not have bought that stock."", ""C. If I was you, I would not buy that stock."", ""D. If I were you, I would not buy that stock.""]",A,hard,The subjunctive mood should be used here instead of the indicative mood 'was'.
va,error_correction,"Choose the grammatically correct version of the sentence: 'The teacher, along with the students, were all present at the meeting.'","[""A. The teacher, along with the students, were all present at the meeting."", ""B. The teacher, along with the students, is all present at the meeting."", ""C. The teacher, along with the students, are all present at the meeting."", ""D. The teacher, along with the students, was all present at the meeting.""]",C,hard,"The subject 'the teacher, along with the students' is a plural noun phrase, so the verb 'are' should be used instead of 'is' or 'was'."
va,error_correction,"Choose the grammatically correct version of the sentence: 'It is essential that the manager, along with his team, will be present at the meeting.'","[""A. It is essential that the manager, along with his team, will be present at the meeting."", ""B. It is essential that the manager, along with his team, be present at the meeting."", ""C. It is essential that the manager, along with his team, is present at the meeting."", ""D. It is essential that the manager, along with his team, are present at the meeting.""]",B,hard,The subjunctive mood should be used here instead of the indicative mood 'will be' or 'is'.
va,error_correction,"Choose the grammatically correct version of the sentence: 'The new policy, which has been implemented last quarter, have been successful so far.'","[""A. The new policy, which has been implemented last quarter, have been successful so far."", ""B. The new policy, which has been implemented last quarter, has been successful so far."", ""C. The new policy, which was implemented last quarter, have been successful so far."", ""D. The new policy, which was implemented last quarter, has been successful so far.""]",B,hard,"The subject 'the new policy' is a singular noun, so the verb 'has been' should be used instead of 'have been' or 'was' in the wrong tense."
va,error_correction,"Choose the grammatically correct version of the sentence: 'The manager, along with his entire team, have been working on the project for several months.'","[""A. The manager, along with his entire team, have been working on the project for several months."", ""B. The manager, along with his entire team, has been working on the project for several months."", ""C. The manager, along with his entire team, is working on the project for several months."", ""D. The manager, along with his entire team, works on the project for several months.""]",B,hard,"The subject 'the manager, along with his entire team' is a singular noun phrase, so the verb 'has been' should be used instead of 'have been' or 'is' or 'works'."
va,error_correction,"Identify the part of the sentence with the error: 'The manager, along with his entire staff, are going to the meeting.'","[""A. The manager, along with his entire staff, are going to the meeting."", ""B. The manager, along with his entire staff, was going to the meeting."", ""C. The manager, along with his entire staff, is going to the meeting."", ""D. The manager, along with his entire staff, have going to the meeting.""]",A,hard,The subject-verb agreement error occurs because 'manager' is a singular noun and should be accompanied by the singular verb 'is'.
va,error_correction,"Choose the grammatically correct version of the sentence: 'The new policy, although it has been in effect for several years, is still unclear to many employees.'","[""A. The new policy, although it has been in effect for several years, is still unclear to many employees."", ""B. The new policy, although it has been in effect for several years, remains unclear to many employees."", ""C. The new policy, although it has been in effect for several years, was still unclear to many employees."", ""D. The new policy, although it has been in effect for several years, is unclear to many employees.""]",B,hard,"The error in this sentence is the incorrect use of the verb 'is' to indicate a present state, which should be 'remains' to convey that the policy has been unclear for several years."
va,error_correction,"Identify the part of the sentence with the error: 'The report, which was submitted by the team last week, had been reviewed by the committee already.'","[""A. The report, which was submitted by the team last week, had been reviewed by the committee already."", ""B. The report, which was submitted by the team last week, was reviewed by the committee already."", ""C. The report, which was submitted by the team last week, has been reviewed by the committee already."", ""D. The report, which was submitted by the team last week, is reviewed by the committee already.""]",C,hard,"The error in this sentence is the incorrect use of the past perfect tense 'had been reviewed' to describe an action that occurred before another past action 'was submitted', and it should be 'has been reviewed' to convey that the committee reviewed the report before they submitted it."
va,error_correction,Choose the grammatically correct version of the sentence: 'It is not until I have received the payment that I will be able to complete the project.',"[""A. I will be able to complete the project once I have received the payment."", ""B. I will be able to complete the project once I receive the payment."", ""C. It is not until I have received the payment that I will be able to complete the project."", ""D. I will not be able to complete the project until I have received the payment.""]",C,hard,"The error in this sentence is the incorrect use of the subjunctive mood 'I have received' to describe a hypothetical or uncertain situation, and it should be 'I receive' to convey that the speaker will receive the payment before they can complete the project."
va,error_correction,Identify the part of the sentence with the error: 'The manager was unable to attend the meeting because it was raining heavily outside and she didn't want to drive in the bad weather.',"[""A. The manager was unable to attend the meeting because it was raining heavily outside and she didn't want to drive in the bad weather."", ""B. The manager was unable to attend the meeting because it was raining heavily outside and she didn't want to go out in the bad weather."", ""C. The manager was unable to attend the meeting because it was raining heavily outside, and she didn't want to drive in the bad weather."", ""D. The manager was unable to attend the meeting because it was raining heavily outside and she didn't want to drive in bad weather.""]",C,hard,"The error in this sentence is the incorrect use of the comma splice 'and she didn't want to drive in the bad weather.', which should be a semicolon or a period to separate two independent clauses."
