type,category,question,options,answer,difficulty,explanation
va,tenses,"The weather forecast suggests that it will rain tomorrow, but if it doesn't, we _______ to the beach.","[""A. will go"", ""B. go"", ""C. would go"", ""D. are going""]",C,hard,The Third Conditional is used to describe an action that is unlikely to happen but would have a significant effect if it did.
va,tenses,"The manager is considering hiring a new employee, and if she does, she _______ a thorough background check.","[""A. will do"", ""B. does"", ""C. is doing"", ""D. should do""]",A,hard,The First Conditional is used to describe an action that is likely to happen and will have a specific result.
va,tenses,"If it hadn't rained yesterday, we would have been able to finish the project by now.","[""A. would have finished"", ""B. finish"", ""C. would have been able to finish"", ""D. will have finished""]",C,hard,The third conditional is used to talk about unreal past situations and their consequences in the present.
va,tenses,"By the time I arrived, they had been studying for three hours.","[""A. had studied"", ""B. had been studying"", ""C. study"", ""D. were studying""]",B,hard,The Past Perfect Continuous tense is used to describe an action that started before another action in the past and continued up until that point.
va,tenses,"If I had eaten breakfast earlier, I wouldn't feel so hungry now.","[""A. will have eaten"", ""B. had eaten"", ""C. will eat"", ""D. have eaten""]",B,hard,The second conditional is used to talk about unreal past situations and their consequences in the present.
va,tenses,The new employee will have been working for three months by the time of the performance review.,"[""A. will work"", ""B. has been working"", ""C. will have been working"", ""D. will work for""]",C,hard,The Future Perfect Continuous tense is used to describe an action that will be continuing up until a point in the future.
va,tenses,It is necessary that he be present at the meeting.,"[""A. should be"", ""B. will be"", ""C. is"", ""D. is being""]",A,hard,"The Subjunctive mood is used to express doubt, possibility, or necessity about a situation."
va,tenses,The researchers will have been conducting experiments for five years by the time the project ends.,"[""A. will conduct"", ""B. has been conducting"", ""C. will have been conducting"", ""D. will conduct for""]",C,hard,The Future Perfect Continuous tense is used to describe an action that will be continuing up until a point in the future.
va,tenses,"By the time I left, they had already eaten dinner.","[""A. had eaten"", ""B. had been eating"", ""C. eat"", ""D. were eating""]",A,hard,The Past Perfect tense is used to describe an action that happened before another action in the past and is now completed.
va,tenses,"If I won the lottery, I would buy a house on the beach.","[""A. would buy"", ""B. am buying"", ""C. will buy"", ""D. bought""]",A,hard,The First Conditional is used to talk about future real situations and their consequences.
va,tenses,The company has been struggling financially for several years.,"[""A. is struggling"", ""B. was struggling"", ""C. has been struggling"", ""D. struggles""]",C,hard,The Present Perfect Continuous tense is used to describe an action that started in the past and continues up until now.
va,tenses,The manager suggested that she be given a promotion.,"[""A. should be given"", ""B. is given"", ""C. has been given"", ""D. is being given""]",A,hard,"The Subjunctive mood is used to express doubt, possibility, or necessity about a situation."
